bin,#recs,#g,#b,%g,%b,tot,cg,cb,%cg,FDR,KS,FPR
67.0,1665.0,1649.0,16.0,99.03903903903904,0.9609609609609606,111550.0,109574.0,1976.0,66.76985137745496,82.81642917015927,16.046577792704312,55.452429149797574
68.0,1665.0,1647.0,18.0,98.91891891891892,1.0810810810810807,113215.0,111221.0,1994.0,67.77346487352764,83.57082984073763,15.797364967209987,55.77783350050151
69.0,1665.0,1647.0,18.0,98.91891891891892,1.0810810810810807,114880.0,112868.0,2012.0,68.77707836960032,84.32523051131601,15.54815214171569,56.09741550695825
70.0,1665.0,1653.0,12.0,99.27927927927928,0.7207207207207205,116545.0,114521.0,2024.0,69.78434801684267,84.8281642917016,15.043816274858926,56.58152173913044
71.0,1665.0,1658.0,7.0,99.57957957957957,0.4204204204204274,118210.0,116179.0,2031.0,70.79466445672641,85.12154233025984,14.326877873533434,57.2028557360906
72.0,1665.0,1647.0,18.0,98.91891891891892,1.0810810810810807,119875.0,117826.0,2049.0,71.79827795279908,85.87594300083822,14.077665048039137,57.504148365056125
73.0,1665.0,1650.0,15.0,99.09909909909909,0.9009009009009077,121540.0,119476.0,2064.0,72.80371952445661,86.5046102263202,13.700890701863585,57.88565891472868
74.0,1665.0,1647.0,18.0,98.91891891891892,1.0810810810810807,123205.0,121123.0,2082.0,73.80733302052928,87.25901089689857,13.451677876369288,58.17627281460135
75.0,1665.0,1654.0,11.0,99.33933933933933,0.6606606606606675,124870.0,122777.0,2093.0,74.81521202629992,87.72003352891869,12.904821502618773,58.66077400860009
76.0,1665.0,1644.0,21.0,98.73873873873873,1.261261261261268,126535.0,124421.0,2114.0,75.81699744678777,88.60016764459345,12.783170197805688,58.85572374645222
77.0,1665.0,1661.0,4.0,99.75975975975976,0.24024024024024015,128200.0,126082.0,2118.0,76.82914196225633,88.76781223805533,11.938670275798998,59.52880075542965
78.0,1665.0,1656.0,9.0,99.45945945945945,0.5405405405405475,129865.0,127738.0,2127.0,77.83823968508351,89.14501257334452,11.306772888261008,60.05547719793136
79.0,1664.0,1652.0,12.0,99.27884615384616,0.7211538461538396,131529.0,129390.0,2139.0,78.84489997379758,89.64794635373009,10.80304637993251,60.490883590462836
80.0,1665.0,1651.0,14.0,99.15915915915916,0.8408408408408405,133194.0,131041.0,2153.0,79.85095090398337,90.23470243084661,10.383751526863236,60.864375290292614
81.0,1665.0,1660.0,5.0,99.69969969969969,0.3003003003003073,134859.0,132701.0,2158.0,80.86248606092367,90.44425817267393,9.581772111750254,61.49258572752549
82.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,136524.0,134358.0,2166.0,81.87219314227912,90.77954735959766,8.907354217318542,62.03047091412743
83.0,1665.0,1656.0,9.0,99.45945945945945,0.5405405405405475,138189.0,136014.0,2175.0,82.88129086510631,91.15674769488685,8.275456829780538,62.535172413793106
84.0,1665.0,1652.0,13.0,99.21921921921921,0.7807807807807876,139854.0,137666.0,2188.0,83.88795115382037,91.7015926236379,7.813641469817526,62.91864716636197
85.0,1665.0,1653.0,12.0,99.27927927927928,0.7207207207207205,141519.0,139319.0,2200.0,84.89522080106272,92.20452640402347,7.309305602960748,63.32681818181818
86.0,1665.0,1656.0,9.0,99.45945945945945,0.5405405405405475,143184.0,140975.0,2209.0,85.9043185238899,92.58172673931266,6.6774082154227585,63.81846989588049
87.0,1665.0,1656.0,9.0,99.45945945945945,0.5405405405405475,144849.0,142631.0,2218.0,86.91341624671708,92.95892707460185,6.045510827884769,64.30613165013526
88.0,1665.0,1656.0,9.0,99.45945945945945,0.5405405405405475,146514.0,144287.0,2227.0,87.92251396954426,93.33612740989103,5.413613440346779,64.78985181859004
89.0,1665.0,1652.0,13.0,99.21921921921921,0.7807807807807876,148179.0,145939.0,2240.0,88.92917425825833,93.88097233864208,4.951798080383753,65.15133928571429
90.0,1665.0,1654.0,11.0,99.33933933933933,0.6606606606606675,149844.0,147593.0,2251.0,89.93705326402896,94.3419949706622,4.404941706633238,65.56774766770324
91.0,1665.0,1650.0,15.0,99.09909909909909,0.9009009009009077,151509.0,149243.0,2266.0,90.94249483568647,94.97066219614418,4.028167360457701,65.86187113857017
92.0,1665.0,1650.0,15.0,99.09909909909909,0.9009009009009077,153174.0,150893.0,2281.0,91.94793640734399,95.59932942162615,3.6513930142821636,66.1521262604121
93.0,1664.0,1653.0,11.0,99.3389423076923,0.6610576923076934,154838.0,152546.0,2292.0,92.95520605458634,96.06035205364627,3.1051459990599284,66.55584642233858
94.0,1665.0,1651.0,14.0,99.15915915915916,0.8408408408408405,156503.0,154197.0,2306.0,93.96125698477213,96.64710813076279,2.6858511459906538,66.86773633998266
95.0,1665.0,1649.0,16.0,99.03903903903904,0.9609609609609606,158168.0,155846.0,2322.0,94.96608919790137,97.31768650461022,2.351597306708854,67.11714039621016
96.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,159833.0,157501.0,2332.0,95.97457756220027,97.73679798826488,1.7622204260646157,67.53902229845626
97.0,1665.0,1651.0,14.0,99.15915915915916,0.8408408408408405,161498.0,159152.0,2346.0,96.98062849238606,98.32355406538139,1.3429255729953269,67.83972719522592
98.0,1665.0,1654.0,11.0,99.33933933933933,0.6606606606606675,163163.0,160806.0,2357.0,97.9885074981567,98.7845766974015,0.7960691992448119,68.22486211285532
99.0,1665.0,1648.0,17.0,98.97897897897897,1.0210210210210278,164828.0,162454.0,2374.0,98.99273035275765,99.49706621961441,0.5043358668567635,68.43049705139006
100.0,1665.0,1653.0,12.0,99.27927927927928,0.7207207207207205,166493.0,164107.0,2386.0,100.0,100.0,0.0,68.77912824811399
